city,Latitude,Longitude 
Riverton,40.5219444,-111.9383333
New York City,40.7141667,-74.0063889
Saco,43.5008333,-70.4433333
Redmond,47.6741667,-122.1202778
Peterborough (Canada),44.3,-78.333333
Long Beach (Sports Arena),33.7669444,-118.1883333
Hartland,42.6566667,-83.7530556
Perry Township,40.773662,-81.460856
San Diego,32.7152778,-117.1563889
Bellevue,47.6105556,-122.1994444
Rye,37.9236111,-104.9297222
Oologah,36.4469444,-95.7080556
Granville,42.0666667,-72.8619444
Quesnel (Canada),52.983333,-122.483333
Slocan Park (Canada),49.51397,-117.618387
Circleville,39.6005556,-82.9461111
Eureka,40.8022222,-124.1625
Las Vegas,36.175,-115.1363889
Albuquerque,35.0844444,-106.6505556
Richmond,37.5536111,-77.4605556
Tucson,32.2216667,-110.9258333
Sebastian Inlet (North Of),27.860302,-80.447274
Dunstable (Uk/England),51.883333,-0.516667
Sidney,43.25,-85.1330556
Saskatoon (Canada),52.133333,-106.666667
Evergreen Park/Tinley Park/Orland Park,41.462072,-87.894245
Harrisburg,39.1269,-92.4399
Oak Forest,41.6027778,-87.7438889
Oak Forest,41.6027778,-87.7438889
Orland Park,41.6302778,-87.8538889
Tinley Park,41.5733333,-87.7844444
Midlothian/Posen,41.626389,-87.711667
Orland Park,41.6302778,-87.8538889
Orland Park,41.6302778,-87.8538889
Midlothian,41.6252778,-87.7175
Oak Forest,41.6027778,-87.7438889
Oak Forest,41.6027778,-87.7438889
Posen/Midlothian,41.626389,-87.711667
Tinley Park,41.5733333,-87.7844444
Tinley Park,41.5733333,-87.7844444
Tinley Park,41.5733333,-87.7844444
Tinley Park,41.5733333,-87.7844444
Tinley Park,41.5733333,-87.7844444
Oak Forest,41.6027778,-87.7438889
Evergreen Park,41.7205556,-87.7016667
Alsip,41.6688889,-87.7386111
Crestwood,41.6611111,-87.7525
Cuyahoga Falls,41.1338889,-81.4847222
Hillside,41.8777778,-87.9027778
Manhattan,41.4225,-87.9858333
Oak Forest,41.6027778,-87.7438889
Oak Forest,41.6027778,-87.7438889
Oak Forest,41.6027778,-87.7438889
Posen,41.6316667,-87.6813889
Greenup,38.5730556,-82.8302778
Homestead,25.4683333,-80.4777778
Albuquerque,35.0844444,-106.6505556
Lake Worth,26.6155556,-80.0572222
Phoenix,33.4483333,-112.0733333
Los Angeles,34.0522222,-118.2427778
West Palm Beach,26.7052778,-80.0366667
Winnamac,41.05143,-86.603065
Rogers,45.1888889,-93.5527778
Liberty Hill,30.6647222,-97.9222222
San Jose,37.3394444,-121.8938889
Hamilton (Canada),43.25,-79.833333
Napa,38.2972222,-122.2844444
Laurelville,39.4733333,-82.7394444
Oklahoma City,35.4675,-97.5161111
Buxton (Uk/England),52.75,1.3
Central Lake,45.07,-85.2644444
Portage La Prairie (Canada0,49.972636,-98.282777
Tinley Park,41.5733333,-87.7844444
Jones,41.9025,-85.7994444
Rio Rancho,35.2333333,-106.6638889
Bursa (Turkey),40.182846,29.067084
Irving,32.8138889,-96.9486111
Montebello,34.0094444,-118.1044444
Iraq,33.223191,43.679291
New York City (Bronx),40.7141667,-74.0063889
Mt. Pleasant,32.7938889,-79.8627778
Plainfield,41.6269444,-88.2038889
Thompson,39.1886111,-91.9827778
Obrien,42.068889,-123.720833
Algona,43.07,-94.2327778
Onion Creek,48.7838889,-117.8105556
West Greenwhich,41.714918,-71.463612
Monkton,39.5786111,-76.6158333
Las Vegas,36.175,-115.1363889
Austin,30.2669444,-97.7427778
Fall City,47.5675,-121.8875
Orchards,45.6666667,-122.5597222
Pullman,46.7313889,-117.1786111
Seattle,47.6063889,-122.3308333
Orchard Park,42.7675,-78.7441667
Sandrock,33.635026,-85.795908
Seattle,47.6063889,-122.3308333
Roseville,38.7522222,-121.2869444
Tin Cup,37.963699,-104.838261
Santa Fe,35.6869444,-105.9372222
Phoenix And Saguaro Lake,33.800592,-112.204047
Winslow,35.0241667,-110.6966667
Cuchara,37.3791667,-105.0997222
Glorieta,35.5830556,-105.7694444
Silver City,32.77,-108.2797222
Wide Ruins,35.4194444,-109.4958333
Boulder,40.015,-105.27
Canon City,38.4,-105.2166667
Cerrillos,35.517491,-86.580447
Denver,39.7391667,-104.9841667
Edwards/Vail (Between),39.604851,-106.356612
Fairplay,39.2247222,-106.0013889
Hartsel,39.0216667,-105.7952778
Mccoy,39.9161111,-106.725
Pueblo West,38.35,-104.7222222
Santa Fe,35.6869444,-105.9372222
Taos,36.4072222,-105.5725
Cascade,38.8966667,-104.9716667
Boulder (Foothills Of),40.015,-105.27
Cripple Creek,38.7466667,-105.1777778
Grand Junction (15-20 Miles,32.486673,-91.963994
Raton,36.9033333,-104.4386111
Raton,36.9033333,-104.4386111
Sedalia,39.4369444,-104.9591667
Silverthorne,39.6375,-106.0613889
Monument,39.0916667,-104.8722222
Pueblo West,38.35,-104.7222222
Farmington,36.7280556,-108.2180556
San Antonio,33.9177778,-106.8652778
Escondido,33.1191667,-117.0855556
Los Angeles,34.0522222,-118.2427778
Dayton,39.7588889,-84.1916667
Barrie (Canada),44.383333,-79.7
Adelaide  (South Australia),-34.928661,138.598633
Sautee Nacoochee,34.683983,-83.67435
Charlotte,35.2269444,-80.8433333
Litchfield,39.1752778,-89.6541667
Granville,40.0680556,-82.5197222
Beulaville,34.9236111,-77.7741667
Ewa Beach,21.3155556,-158.0072222
North Battleford (Canada),52.766667,-108.283333
Tryon,35.2080556,-82.2386111
Ballinger,31.7380556,-99.9469444
Deer Park,40.7616667,-73.3297222
Sanford,28.8002778,-81.2733333
Dublin,37.7022222,-121.9347222
Conway,35.0886111,-92.4419444
Kuala Lumpur (Malaysia),3.139003,101.686855
Bryan,41.4747222,-84.5525
Merrick,40.6627778,-73.5519444
Huntington,38.4191667,-82.4452778
Lynchburg,37.4136111,-79.1425
Lanagan,36.6080556,-94.4475
Dallas,32.7833333,-96.8
Pell City,33.5861111,-86.2861111
Warwick,41.7,-71.4166667
Bonham,33.5772222,-96.1780556
Delta (Canada),50.183333,-98.316667
Cabazon,33.9175,-116.7863889
Glenrock,42.8613889,-105.8716667
Marysville,48.0519444,-122.1758333
Texas City,29.3836111,-94.9025
Wilson,35.7211111,-77.9158333
Idaho Falls,43.4666667,-112.0333333
Leavenworth,47.5963889,-120.6602778
Renton,47.4830556,-122.2158333
Wellington,33.8225,-85.8927778
Yerevan (Armenia),40.183333,44.516667
Lacey,47.0344444,-122.8219444
Garrett,41.3494444,-85.1355556
Arlington,32.7355556,-97.1077778
Sunnyvale,37.3688889,-122.0352778
Kingsport,36.5483333,-82.5619444
Grafton,39.340925,-80.018966
Hogansville,33.1730556,-84.915
Pawtucket,41.8786111,-71.3830556
Canton,42.3086111,-83.4822222
Whitefield,35.2525,-95.2372222
Memphis,35.1494444,-90.0488889
Grafton,39.340925,-80.018966
Providence,41.8238889,-71.4133333
Beaver,39.0305556,-82.8244444
Belmont,34.5097222,-88.2091667
Belleview,29.055,-82.0625
Fairfield,41.1411111,-73.2641667
Delray Beach,26.4611111,-80.0730556
Aripeka,28.4319444,-82.6644444
James Island,32.753472,-79.952845
Middleton,43.0972222,-89.5041667
Spotsylvania,38.2008333,-77.5894444
Sterling Heights/Utica Border,43.10729,-75.129221
Waxahachie,32.3863889,-96.8480556
Dallas,32.7833333,-96.8
Strasburg,38.9886111,-78.3588889
Fayetteville,35.0525,-78.8786111
Brunswick,41.2380556,-81.8419444
Arlington,48.1988889,-122.1238889
Saskatoon (Canada),52.133333,-106.666667
Corona,33.8752778,-117.5655556
Rock Spring,34.8241667,-85.2427778
Cabot/Lonoke,34.974532,-92.016534
Staten Island (Over),40.579532,-74.150201
Thunder Bay (Canada),48.4,-89.233333
Alligator Point,29.807988,-84.859352
San Benito,26.1322222,-97.6308333
Brownwood,31.7091667,-98.9908333
Clinton,32.3413889,-90.3216667
Goshen,36.3511111,-119.4191667
Carrieres Sous Poissy (France),48.945484,2.037356
Linn (Outside Of),38.4858333,-91.8502778
Wilmington,34.2255556,-77.945
Cincinnati,39.1619444,-84.4569444
Palatine,42.1102778,-88.0341667
Hamburg,41.7830556,-123.0591667
Carlsbad,33.1580556,-117.3497222
Kansas City,39.0997222,-94.5783333
Kansas City,39.0997222,-94.5783333
Tenino,46.8569444,-122.8516667
Mccomb,31.2436111,-90.4530556
Greenville Area,34.818831,-82.412391
Conyers,33.6675,-84.0177778
Captiva Island,26.527578,-82.194817
Bluffton,32.237147,-80.860387
Homestead,25.4683333,-80.4777778
Richmond,29.5819444,-95.7605556
Colorado Springs,38.8338889,-104.8208333
Surprise,33.6305556,-112.3325
Sarasota,27.3361111,-82.5308333
Hawthorne/Los Angeles,33.916403,-118.352575
Vinton/Roanoke,37.280971,-79.896982
Welland (Canada),42.983333,-79.25
Port Hueneme,34.1477778,-119.1941667
Hinsdale,41.8008333,-87.9369444
Eugene,44.0522222,-123.0855556
Fontana,34.0922222,-117.4341667
Racine,42.7261111,-87.7827778
Sunfield,42.7622222,-84.9925
Capitola,36.9752778,-121.9522222
Sauk Centre,45.7375,-94.9522222
Huntington,40.8830556,-85.4975
Novi,42.4805556,-83.4755556
Colorado Springs,38.8338889,-104.8208333
Bel Air,39.5358333,-76.3486111
Bakersfield,35.3733333,-119.0177778
Furlong,40.296218,-75.082115
Boulder/Niwot,40.103874,-105.170819
Cobb Mountain,38.807404,-122.740546
Muncie,40.1933333,-85.3863889
Pittsburgh,40.4405556,-79.9961111
Pittsburgh,40.4405556,-79.9961111
Lincoln,41.921111,-71.435
Boulder,40.015,-105.27
Thibodaux,29.7955556,-90.8227778
Webster,43.2122222,-77.4302778
Southwest Ranches,26.0583333,-80.3375
Tampa,27.9472222,-82.4586111
Cumming,34.2072222,-84.1402778
Sneedville,36.5297222,-83.2175
White Lake,42.6916667,-83.5541667
Waterloo,42.4927778,-92.3427778
Middle Island (Long Island),40.8841667,-72.9377778
London (Uk/England),51.514125,-0.093689
Arlington,43.3380556,-89.3802778
Pittsburgh,40.4405556,-79.9961111
Pittsburgh,40.4405556,-79.9961111
Viet Nam (Jungles Of),14.058324,108.277199
Menands (Albany),42.6919444,-73.725
Birmingham (Just South Of),33.5205556,-86.8025
Perth (W. Of; Southern Cross) (Western Australia),-31.95224,115.861397
Emporia,38.4038889,-96.1813889
Dyersburg,36.0344444,-89.3855556
Alpine,33.8480556,-109.1425
Barnegat,39.7530556,-74.2233333
Pearlington,30.2463889,-89.6111111
Pearlington,30.2463889,-89.6111111
Swansboro,34.6875,-77.1194444
Melbourne (Vic&#44 Australia),-37.813938,144.963425
Schenectady,42.8141667,-73.94
Monticello,36.8297222,-84.8491667
Okeechobee,27.2436111,-80.83
Pueblo,38.2544444,-104.6086111
Poole (Uk/England),50.716667,-2
Huntington Beach,33.6602778,-117.9983333
White Tank Mountains,33.539166,-112.558414
Kenner (34Th St.),29.9938889,-90.2416667
Chicago,41.85,-87.65
Franklin,43.4441667,-71.6477778
Miami Twp.,39.612875,-84.248952
Lincoln,40.8,-96.6666667
Murray,40.6669444,-111.8872222
Asheville,35.6008333,-82.5541667
Asheville,35.6008333,-82.5541667
Missoula,46.8722222,-113.9930556
Albany,44.6366667,-123.1047222
Miami,36.8744444,-94.8772222
Jersey,49.214439,-2.13125
Breezewood,39.9991667,-78.2388889
Scottsdale,33.5091667,-111.8983333
Palominas (Near Ft. Huachuca),31.3797222,-110.1177778
Minnesota (Central&#44 Rural),46.729553,-94.6859
Port Townsend,48.1172222,-122.7591667
Phoenix,33.4483333,-112.0733333
Tulsa,36.1538889,-95.9925
Little Falls (North Of),45.9763889,-94.3622222
Norwark,41.117744,-73.408158
Breckenridge,32.7555556,-98.9019444
La Serena (Vi&Ntilde;A Del Mar) (Chile),-29.906301,-71.250204
Mountain City,36.4744444,-81.805
New Haven,38.9863889,-81.9736111
Belmont,43.4155556,-72.8227778
Gilbert/Mesa/Chandler,33.348216,-111.789581
Gilbert,33.3527778,-111.7883333
Gilbert,33.3527778,-111.7883333
Tulsa,36.1538889,-95.9925
Brixham&#44 Devon (Uk/England),50.39514,-3.513924
Buckeye,33.3702778,-112.5830556
Miami (Kendall),25.7738889,-80.1938889
Miami,25.7738889,-80.1938889
Denver,39.7391667,-104.9841667
Phoenix,33.4483333,-112.0733333
Sainte-Suzanne (Near Switzerland) (France),48.097456,-0.349277
Cannock (Uk/England),52.683333,-2.016667
Eagle River,61.3213889,-149.5677778
San Leandro,37.725,-122.155
Winfield,33.1672222,-95.1116667
San Francisco,37.775,-122.4183333
Tinton Falls,40.3041667,-74.1008333
Prescott,34.54,-112.4677778
Renton,47.4830556,-122.2158333
Australia (Rural),-25.274398,133.775136
Rose Lake,47.5388889,-116.4708333
Rotherham (Uk/England),53.433333,-1.35
Paris,33.6608333,-95.5552778
Boca Raton,26.3583333,-80.0833333
Paris,33.6608333,-95.5552778
Langley (Canada),49.1,-122.65
Acton/Aqua Dulce,34.493484,-118.21636
Albany,42.6525,-73.7566667
Antioch,38.005,-121.8047222
Auburn,40.5983333,-76.0936111
Rosamond,34.8641667,-118.1625
South Bend,41.6833333,-86.25
Reevesville,33.2055556,-80.6480556
Pickering (Canada),43.866667,-79.033333
Dallas,32.7833333,-96.8
Salatiga (Indonesia),-7.33683,110.498817
Fort Morgan,40.2502778,-103.7994444
Tacoma,47.2530556,-122.4430556
Ripon,37.7416667,-121.1233333
Rockville,39.0838889,-77.1530556
Santa Anna,33.745573,-117.867834
Utica,43.1008333,-75.2330556
Hayward,37.6688889,-122.0797222
Antibes (France),43.580418,7.125102
&Iacute;Safj&Ouml;R&Eth;Ur (Iceland),66.075833,-23.126667
Miami,25.7738889,-80.1938889
North Port,27.0438889,-82.2361111
Belfair,47.4508333,-122.8261111
Rocklin,38.7908333,-121.2347222
Bakersfield,35.3733333,-119.0177778
Bossier City,32.5158333,-93.7319444
Longwood,28.7027778,-81.3386111
Farmland,40.1877778,-85.1275
Richmond Hill (Canada),43.866667,-79.433333
Noblesville,40.0455556,-86.0086111
Gurgaon (India),28.459497,77.026638
Phoenix,33.4483333,-112.0733333
Mesa,33.4222222,-111.8219444
Peoria,33.5805556,-112.2366667
Georgetown,30.6325,-97.6769444
San Jose,37.3394444,-121.8938889
Cornwall (Canada),46.24,-63.21
Seekonk,41.8083333,-71.3375
Altamonte Springs,28.6608333,-81.3658333
Victoria (Canada),46.216667,-63.483333
Pontiac,42.6388889,-83.2911111
Boulder,40.015,-105.27
Ogden,41.2230556,-111.9730556
Sedalia,38.7044444,-93.2280556
New York City,40.7141667,-74.0063889
Arcadia,27.2155556,-81.8586111
Fort Washington,40.1416667,-75.2094444
West Los Angeles,34.0522222,-118.2427778
Indiana/Ohio (In Flight),37.060704,-88.525335
Appleton,44.2619444,-88.4152778
Irvine,33.6694444,-117.8222222
Irvine,33.6694444,-117.8222222
York,39.9625,-76.7280556
Rogers,36.3319444,-94.1183333
Dingmans Ferry,41.22,-74.8716667
Islip (Central),40.7297222,-73.2108333
Russellton,40.6113889,-79.8372222
Reading,40.3355556,-75.9272222
Rio Rancho,35.2333333,-106.6638889
Larksville,41.245,-75.9311111
Nicholasville,37.8805556,-84.5730556
Tacoma,47.2530556,-122.4430556
Mckinney,33.1975,-96.615
Manchester,35.4816667,-86.0886111
Stafford (Uk/England),52.833333,-2
Gainesville,38.7955556,-77.6141667
Las Vegas,36.175,-115.1363889
Wayne,42.2813889,-83.3863889
Dover,43.1977778,-70.8741667
Mcdonough,33.4472222,-84.1469444
Yakima,46.6022222,-120.5047222
San Juan,26.1888889,-98.155
Houston/Tomball,30.099121,-95.615819
Port Au Port West (Canada),48.539371,-58.776848
Cross Roads,31.0747222,-96.1425
Tomball,30.0969444,-95.6158333
Sioux Falls,43.55,-96.7
Milpitas,37.4283333,-121.9055556
Milpitas,37.4283333,-121.9055556
Waco,31.5491667,-97.1463889
Hillsdale,41.92,-84.6305556
Arlington,38.8902778,-77.0844444
Dallas,32.7833333,-96.8
Daphne,30.6033333,-87.9036111
Bridgeton,38.7669444,-90.4113889
Boston,42.3583333,-71.0602778
Lufkin,31.3380556,-94.7288889
Pinellas Park,27.8425,-82.6997222
Fort Mohave,35.022485,-114.58927
Waterloo,42.4927778,-92.3427778
Knoxville,35.9605556,-83.9208333
Waco,31.5491667,-97.1463889
Whitesburg,36.2716667,-83.14
Ocean Isle Beach,33.8941667,-78.4269444
St. George,37.1041667,-113.5833333
Charleston,32.7763889,-79.9311111
San Antonio,29.4238889,-98.4933333
Zortman,47.9177778,-108.5255556
Titusville,28.6119444,-80.8077778
Chicago,41.85,-87.65
Pittsburgh,40.4405556,-79.9961111
Bessemer,40.9747222,-80.4938889
Big Rock,36.5805556,-87.76
Clarksville,36.5297222,-87.3594444
Ashland,42.1947222,-122.7083333
Waynesburg (North Of),39.8963889,-80.1794444
Salem,44.9430556,-123.0338889
Phoenix,33.4483333,-112.0733333
Buckeye,33.3702778,-112.5830556
Glendale,33.5386111,-112.1852778
Lake Worth,26.6155556,-80.0572222
Lake Worth,26.6155556,-80.0572222
Shapleigh,43.5405556,-70.8486111
Hadlyme,41.4202778,-72.4069444
Tucson,32.2216667,-110.9258333
Cumberland,39.6527778,-78.7627778
Deptford,39.819722,-75.122778
Waukesha,43.0116667,-88.2313889
Bellevue,39.1063889,-84.4788889
Oklahoma City,35.4675,-97.5161111
Wellington,26.6583333,-80.2416667
Grayling,44.6613889,-84.7147222
Anchorage,61.2180556,-149.9002778
Oshawa (Canada),43.9,-78.866667
Cabin Creek,38.1958333,-81.4777778
Marlton,39.8911111,-74.9222222
Ridley Park,39.8811111,-75.3241667
Varanasi (India),25.317645,82.973914
Wolcott,41.6022222,-72.9872222
Austin,30.2669444,-97.7427778
Cambridge,43.0280556,-73.3816667
Strongsville,41.3144444,-81.8358333
Festus,38.2205556,-90.3958333
Owego,42.1033333,-76.2625
Kodiak,57.79,-152.4072222
St. Louis,38.6272222,-90.1977778
Clarkston,42.7358333,-83.4188889
Columbus,39.9611111,-82.9988889
Finleyville,40.2522222,-80.0030556
Lima,40.7425,-84.1052778
North Judson,41.215,-86.7758333
Suffolk,36.7280556,-76.5838889
Morganton,35.7452778,-81.685
Keswick (Canada),44.25,-79.466667
Hamilton,39.3994444,-84.5613889
Austin,30.2669444,-97.7427778
Franklin,39.5588889,-84.3041667
Hamilton,39.3994444,-84.5613889
Koh Samui (Thailand),9.512017,100.013593
Springboro,39.5522222,-84.2333333
West Chester,39.0875,-81.9227778
Miamisburg,39.6427778,-84.2866667
Peoria,40.6936111,-89.5888889
Springboro,39.5522222,-84.2333333
Aspen (~2 Hrs. W Of; Driving),39.1911111,-106.8169444
Grand Junction (East Of; On I-70),39.0638889,-108.55
Sundridge (Canada),45.766667,-79.4
Chandlerville,39.898404,-81.827354
Hilliard,40.0333333,-83.1583333
Hiawassee,34.9491667,-83.7575
Lombard,41.88,-88.0077778
West Newbury,42.766667,-70.845833
Anderson,34.5033333,-82.6502778
Orangevale,38.6786111,-121.2247222
Cincinnati,39.1619444,-84.4569444
Orangevale (Sacramento),38.6786111,-121.2247222
Mission,26.2155556,-98.325
Millington,35.3413889,-89.8972222
Memphis,35.1494444,-90.0488889
Bristol,41.6716667,-72.9497222
Weldon,36.4269444,-77.5958333
Rising Sun,39.6977778,-76.0630556
Death Valley,36.505389,-117.079408
Farmington,37.7808333,-90.4216667
Crescent City,41.7561111,-124.2005556
New York City,40.7141667,-74.0063889
Tacoma,47.2530556,-122.4430556
Meridith,44.130575,-84.60724
Reno,39.5297222,-119.8127778
Gainesville,29.6513889,-82.325
Astoria (Outside Of),46.1880556,-123.83
Odessa,31.8455556,-102.3672222
Encino,34.1591667,-118.5002778
Ogden/Clinton,41.184944,-112.014664
Reno,39.5297222,-119.8127778
Hollister,36.8525,-121.4005556
Heron State Park (Between Dulce And Taos),36.665547,-106.691032
Painesville Twp,41.734069,-81.242025
East Kilbride (South Lanarkshire) (Uk/Scotland),55.766667,-4.166667
Santa Fe,35.6869444,-105.9372222
Florence,38.9988889,-84.6266667
Pittsburgh,40.4405556,-79.9961111
Boscobel,43.1344444,-90.7052778
Lansing,42.7325,-84.5555556
Forest Hills,40.7161111,-73.8505556
Mohawk Valley,32.686184,-114.193944
Mohawk Valley,32.686184,-114.193944
Tulsa,36.1538889,-95.9925
Newton,38.0466667,-97.3447222
Wichita,37.6922222,-97.3372222
Knoxville,35.9605556,-83.9208333
Louisville,38.2541667,-85.7594444
Oklahoma (Route 44),35.46756,-97.516428
Clyde,32.4058333,-99.4933333
Jenks,36.0227778,-95.9680556
Orangeville,41.0780556,-76.4147222
Amarillo,35.2219444,-101.8308333
Baird,32.3938889,-99.3938889
Elk City,35.4119444,-99.4038889
Eugene (West Of),44.0522222,-123.0855556
Miami,25.7738889,-80.1938889
Orwigsburg,40.6547222,-76.1011111
Portland,45.5236111,-122.675
Poughkeepsie,41.7002778,-73.9213889
Franconia Notch/White Mountains,43.193852,-71.572395
Franconia Notch (I-93&#44 Southbound),44.152565,-71.679528
Avondale,33.4355556,-112.3488889
Minneapolis,44.98,-93.2636111
Stockton,37.9577778,-121.2897222
Heltonville,38.9277778,-86.3755556
Mary Esther,30.4097222,-86.6630556
Chicago,41.85,-87.65
Alameda,37.7652778,-122.2405556
